iter	RMSE
178	0.07161774742
179	0.07160180703
180	0.07157536185
181	0.07156641751
182	0.07152366871
183	0.07149513361
184	0.07147757965
185	0.07144740303
186	0.07140745777
187	0.07138560907
188	0.07135800719
189	0.07134190206
190	0.07131850325
191	0.07130532939
192	0.07128994146
193	0.07125625629
194	0.07124946608
195	0.07123368667
196	0.07122145307
197	0.07118906211
198	0.07116777805
199	0.07114324689
200	0.07113029621
201	0.07111508564
202	0.07106743943
203	0.07103614579
204	0.07102345167
205	0.07097208972
206	0.07095710088
207	0.07092811627
208	0.07091830524
209	0.07089719161
210	0.07088447558
211	0.07086159985
212	0.07084936602
213	0.07083367189
214	0.07082154714
215	0.07078660581
216	0.0707738992
217	0.07076213001
218	0.07074094814
219	0.07072628013
220	0.07069397478
221	0.07067679898
222	0.07066981508
223	0.07064370749
224	0.07061589147
225	0.0706082065
226	0.07059487386
227	0.07058278554
228	0.0705591818
229	0.07051492182
230	0.07050120369
231	0.07048126128
232	0.07046640488
233	0.07044471893
234	0.07043174258
235	0.07042074218
236	0.07040503892
237	0.07039373073
238	0.070374721
239	0.07034717172
240	0.07031964143
241	0.07029745896
242	0.07027634176
243	0.07026312472
244	0.07025108377
245	0.07023848279
246	0.07022470527
247	0.07019135114
248	0.07017595433
249	0.07015847347
250	0.07012698697
251	0.07011225069
252	0.07007133207
253	0.07004349112
254	0.07002904121
255	0.07000346555
256	0.06997273323
257	0.06995314267
258	0.06994084512
259	0.06991929134
260	0.06990144733
261	0.06988489686
262	0.06987654473
263	0.06986261856
264	0.06985454692
265	0.06983387419
266	0.06980933091
267	0.06979912982
268	0.06978662968
269	0.06976798663
270	0.06975239895
271	0.06972723738
272	0.06971232708
273	0.0696968473
274	0.06969112674
275	0.06968017225
276	0.06966156634
277	0.06964989202
278	0.0696378427
279	0.06961797179
280	0.06960790357
281	0.06959437456
282	0.06956737452
283	0.06955063415
284	0.06953430616
285	0.06952307382
286	0.06950511446
287	0.06949050915
288	0.06947451783
289	0.06946221459
290	0.06945177293
291	0.06942963486
292	0.06941510568
293	0.06939717133
294	0.06938851684
295	0.06938290629
296	0.06936153015
297	0.06934635381
298	0.06933645257
299	0.0693215596
300	0.06931390884
301	0.06929016876
302	0.06927021012
303	0.06924127764
304	0.06923321402
305	0.06922301675
306	0.06919890862
307	0.06917295939
308	0.06916397638
309	0.06915072229
310	0.06913976554
311	0.06911639093
312	0.06910114681
313	0.0690955375
314	0.06907821499
315	0.06905625247
316	0.0690489137
317	0.0690372766
318	0.0690285486
319	0.06901094723
320	0.06900107921
321	0.06898881363
322	0.06897325972
323	0.06896292041
324	0.06895337061
325	0.06894069862
326	0.06893039397
327	0.06891575373
328	0.06890015769
329	0.06888855724
330	0.06887191374
331	0.06885979268
332	0.06884934888
333	0.0688230564
334	0.06881146635
335	0.06878377599
336	0.06877542226
337	0.06876103743
338	0.06875024899
339	0.06873601652
340	0.06872696539
341	0.06871595105
342	0.06869962285
343	0.06869387449
344	0.06867763505
345	0.06867162334
346	0.06865108107
347	0.06864228836
348	0.06863049348
349	0.0686204641
350	0.06860955365
351	0.06859210999
352	0.06858585185
353	0.06857304278
354	0.06855663616
355	0.06855346338
356	0.06853990897
357	0.06852032704
358	0.06850276569
359	0.06848747167
360	0.06847471137
361	0.06846363774
362	0.06845025833
363	0.06844129842
364	0.06843370184
365	0.06842422765
366	0.06841375532
367	0.06840299596
368	0.06838738712
369	0.06837619337
370	0.06835745688
371	0.06833615916
372	0.06832484844
373	0.06831580241
374	0.06830732839
375	0.06828157304
376	0.0682747964
377	0.06826282554
378	0.06824941674
379	0.06824090931
380	0.0682282262
381	0.06821397872
382	0.06820706044
383	0.06819139338
384	0.0681799135
385	0.06817039522
386	0.06814690258
387	0.06813595447
388	0.06812118932
389	0.06810973942
390	0.0681043577
391	0.06809760482
392	0.06809161425
393	0.06807911389
394	0.06807050408
395	0.06806636858
396	0.06805490988
397	0.06803513998
398	0.06802508574
399	0.06801810706
400	0.06800734281
401	0.06799967543
402	0.06798975769
403	0.06796684683
404	0.06795977751
405	0.06794498341
406	0.06792094865
407	0.06790719108
408	0.06789948073
409	0.06788437277
410	0.06787872642
411	0.06787128314
412	0.06785313344
413	0.06783490933
414	0.06781895053
415	0.06780228243
416	0.06778866825
417	0.067772532
418	0.06776224549
419	0.06775281917
